galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telfono1,galeria_pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1240,"Galería Tequis ART","2001-01-01","",22,"Querétaro",17,"Tequisquiapan",1,"Tequisquiapan","Andador Niños Héroes","Centro","76756","","","tequisart@yahoo.com",-99.89092,20.52358,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1240","2020-02-18 07:08:42-06"
1729,"Jardín del Arte","2013-11-05","Ayuntamiento de Tequisquiapan",22,"Querétaro",17,"Tequisquiapan",1,"Tequisquiapan","Calle San Joaquín 7-12","Centro","76750","","","",-99.88967,20.52283,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1729","2018-03-06 10:48:28-06"
1257,"Art Gallery Cancun Mandarina","2012-07-01","Cancún Center",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Blvd. Kukulkan km.134 piso 1","Zona Hotelera","77500","","","mariaherreracastillo.8@gmail.com",-86.74683,21.13454,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1257","2020-11-12 02:33:07-06"
6,"Galería Turquesa","1981-01-01","Hotel Casa Turquesa",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Km. 13.5, Blvd. Kukulcan","Zona Hotelera","77500","","","",-86.76529,21.10024,"http://sic.gob.mx/ficha.php?table=galeria&table_id=6","2020-04-21 15:54:32-05"
1254,"Galería Balance Arte Contemporáneo","2010-01-01","",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Blvd. Kukulkán km. 8.5, planta alta de plaza Caracol, local 222","Zona Hotelera","77500","","","gbcancun@gmail.com",-86.74852,21.13648,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1254","2021-12-16 07:39:22-06"
1120,"A Sanchez Gallery","2016-05-18","",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Av. Sayil esq. Savignac, Local PB 106, Lt.2- Mz. 5 SM. 6","  Malecón Tajamar, Zona hoteera","77500","","","info@asanchezgallery.com",-86.81916,21.14876,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1120","2020-11-12 02:27:07-06"
9,"Gastón Charó Art Gallery Playa del Carmen","1969-12-31","",23,"Quintana Roo",8,"Solidaridad",1,"Playa del Carmen","Calle Quinta Avenida 173, entre 6 y 8","Centro","77710","","","gastoncharogallery@gmail.com",-87.07336,20.62509,"http://sic.gob.mx/ficha.php?table=galeria&table_id=9","2020-11-12 03:14:45-06"
7,"Pepe Soho Photography","1991-01-01","",23,"Quintana Roo",8,"Solidaridad",1,"Playa del Carmen","Calle Quinta Avenida Local 50","Centro","77710","","","ventas@pepesoho.com",-87.07168,20.62719,"http://sic.gob.mx/ficha.php?table=galeria&table_id=7","2020-11-12 03:20:17-06"
10,"Galería 18","1990-01-01","",23,"Quintana Roo",8,"Solidaridad",1,"Playa del Carmen","Diagonal 70 Sur, Esq.13 Sur","Col. Ejidal","77712","","","galeria18playadelcarmen@gmail.com",-87.08408,20.62971,"http://sic.gob.mx/ficha.php?table=galeria&table_id=10","2020-11-12 02:34:52-06"
1121,"Galeria Ik Lab","2018-04-20","Hotel Azulik",23,"Quintana Roo",9,"Tulum",1,"Tulum","Carr. Tulum Ruinas Km.5, Zona Hotelera","","77780","","","info@azulik.com",-87.43999,20.19254,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1121","2019-08-12 07:32:35-05"
5,"Pepe Soho Photography","1980-10-24","",23,"Quintana Roo",9,"Tulum",1,"Tulum","Fracción cinco, Av. Bocapalia sin número","Zona Hotelera","77780","","","",-87.41651,20.23488,"http://sic.gob.mx/ficha.php?table=galeria&table_id=5","2019-07-16 06:12:56-05"
1608,"Galería Vega m57","2000-01-01","",24,"San Luis Potosí",6,"Catorce",175,"Real de Catorce","Calle Zaragoza 3","Centro Histórico","78550","","","vega.m57@gmail.com",-100.88808,23.69082,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1608","2019-11-13 08:49:07-06"
1215,"Galería Teresa Caballero","2003-07-01","Centro Cultural Municipal",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Jardín Hidalgo 5","Centro Histórico","78000","","","",-100.97568,22.15182,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1215","2021-12-16 07:40:41-06"
404,"Galería de la Alianza Franco-Mexicana ","1969-12-31","Alianza Francesa SLP",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. S.C.O.P.  535","Col. Jardín","78270","","","alianzafslp@hotmail.com",-101.00461,22.14633,"http://sic.gob.mx/ficha.php?table=galeria&table_id=404","2021-09-17 07:40:13-05"
787,"Galería del Centro Nacional de las Artes","2008-08-27","Secretaría  de Cultura de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Calz. Guadalupe 705","Col. Julián  Carrillo","78340","","","",-100.97066,22.13858,"http://sic.gob.mx/ficha.php?table=galeria&table_id=787","2019-11-15 05:51:36-06"
400,"Galería IV","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBA",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Negrete","Centro Histórico","78000","","","cdc.raulgamboaipba@gmail.com",-100.9722,22.14989,"http://sic.gob.mx/ficha.php?table=galeria&table_id=400","2019-11-15 07:59:35-06"
1214,"Galería Juan Blanco","2003-07-01","Centro Cultural Palacio  Municipal",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Jardín Hidalgo 5","Centro","78000","","","yara.nagore@sanluis.gob.mx",-100.97573,22.15184,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1214","2021-09-17 07:51:13-05"
1863,"Galería Antonio Rocha Cordero","1955-01-01","Instituto Potosino de Bellas Artes",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Constitución","Centro","78000","","","ipba55@hotmail.com",-100.9722,22.1499,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1863","2021-09-17 07:36:11-05"
510,"Galería Lupe Vélez","2017-10-09","Centro Cultural Palacio Municipal/Dirección de Tursimo y Cultura",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Jardín Hidalgo 5","Centro Histórico","78000","","","",-100.97579,22.15176,"http://sic.gob.mx/ficha.php?table=galeria&table_id=510","2019-11-25 04:30:43-06"
401,"Galería Germán Gedovius","1949-01-01","Teatro de la Paz/Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Villerías 205","Centro Histórico","78000","","","",-100.97361,22.15109,"http://sic.gob.mx/ficha.php?table=galeria&table_id=401","2020-03-03 05:17:38-06"
497,"Galería II","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBA",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq Negrete","Centro Histórico","78000","","","cdc.raulgamboaipba@gmail.com",-100.9722,22.14989,"http://sic.gob.mx/ficha.php?table=galeria&table_id=497","2019-11-15 07:30:47-06"
495,"Galería I","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBA",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Negrete","Centro Histórico","78000","","","cdc.raulgamboaipba@gmail.com",-100.9722,22.14989,"http://sic.gob.mx/ficha.php?table=galeria&table_id=495","2019-11-15 07:22:00-06"
397,"Galería Blu","2017-01-01","",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Circuito Maestros Ilustres 744","Col. Universitaria","78920","","","rafael@blugaleria.com",-101.01437,22.14033,"http://sic.gob.mx/ficha.php?table=galeria&table_id=397","2022-02-01 07:09:05-06"
402,"Galería del Centro Cultural Mariano Jiménez","1991-10-04","Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Calle 5 de Mayo 610","Centro Histórico","78000","","","ccmjslp@gmail.com",-100.97611,22.14815,"http://sic.gob.mx/ficha.php?table=galeria&table_id=402","2021-08-09 08:26:48-05"
493,"Galería III","1978-04-01","Centro de Difusión Cultural Raúl Gamboa IPBA",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Negrete","Centro Histórico","78000","","","cdc.raulgamboaipba@gmail.com",-100.9722,22.14989,"http://sic.gob.mx/ficha.php?table=galeria&table_id=493","2019-11-15 07:58:40-06"
1891,"Galería Restaurante Kaffee Kunst Berlín","2019-09-13","",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad 133 (Callejón de San Francisco)","Centro Histórico","78000","","","kunstbrotgarten@gmail.com",-100.9784,22.14927,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1891","2020-01-23 05:29:20-06"
1735,"Galería de Arte de la Casa de Cultura","2017-05-18","Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",32,"Santa María del Río",1,"Santa María del Río","Calle Pascual M. Hernández 8","Centro Histórico","79560","","","casa_cultura@hotmail.com",-100.73416,21.80065,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1735","2021-09-17 07:38:43-05"
691,"Galería Remberto Gil Pérez","2009-04-27","Centro Cultural del Bachiller Rosales de Cobaes",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av. Independencia 2142 Sur","Centro","80129","","","",-107.41478,24.79453,"http://sic.gob.mx/ficha.php?table=galeria&table_id=691","2020-11-30 03:32:50-06"
1794,"Jardín del Arte","2017-08-01","Gobierno del Estado/Jardín Botánico",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av de las Américas núm. 2131","Col. Burócrata","80030","","","contacto@botanicoculiacan.org",-107.38471,24.82293,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1794","2020-11-12 03:58:43-06"
24,"Galería de Arte Frida Khalo","1997-05-08","Universidad Autónoma de Sinaloa",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Teófilo Noris s/n","Centro Histórico","80000","","","galeriafk@uas.uasnet.mx",-107.40212,24.80832,"http://sic.gob.mx/ficha.php?table=galeria&table_id=24","2020-11-12 03:44:07-06"
18,"Galería de Arte Moderno","1975-01-01","Instituto Sinaloense de Cultura/Centro Cultural Genaro Estrada",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Malecón Niños Héroes s/n esq. Ruperto L. Paliza","Centro","80000","","","celida.payan@culturasinaloa.gob.mx",-107.39378,24.81162,"http://sic.gob.mx/ficha.php?table=galeria&table_id=18","2021-09-22 11:32:45-05"
20,"Sala de Arte Joven","1980-01-01","Centro Cultural Genaro Estrada /Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Malecón Niños Héroes y Ruperto L. Paliza ","Centro","80000","","","celida.payan@culturasinaloa.gob.mx",-107.39383,24.81151,"http://sic.gob.mx/ficha.php?table=galeria&table_id=20","2020-11-12 04:04:59-06"
1027,"Galería de Arte Antonio López Sáenz ","2012-10-25","Centro Cultural Genaro Estrada/Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Rafael Buelna s/n esq. Ruperto L. Paliza","Centro","80000","","","gaals@culturasinaloa.gob.mx",-107.39378,24.81115,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1027","2020-11-12 03:39:02-06"
1026,"Galería Torek","1980-01-01","/Instituto Sinaloense de Cultura/Escuela de Artes José Limón",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Rafael Buelna s/n ","Centro","80000","","","",-107.39334,24.8114,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1026","2021-09-22 11:22:41-05"
1441,"Baupres Gallery","2014-01-01","",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Calle Heriberto Frías 1506","Centro","82000","","","baupresgallery@gmail.com",-106.42375,23.19952,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1441","2021-05-07 02:43:00-05"
1125,"Galería Angela Peralta","2005-05-21","Teatro Angela Peralta/Instituto de Cultura, Turismo y Arte de Mazatlán ",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Calle Carnaval s/n","Centro Histórico","82000","","","contacto@culturamazatlan.com",-106.42235,23.19811,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1125","2021-03-16 06:37:10-06"
30,"Galería Escarabajo Azul","2017-11-01","",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Mariano Escobedo 405","Centro","82000","","","escarabajoazulgaleria@gmail.com",-106.42395,23.19908,"http://sic.gob.mx/ficha.php?table=galeria&table_id=30","2020-11-12 03:54:30-06"
1260,"Oma Galería","1971-01-01","Aeropuerto Internacional de Mazatlán",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Carretera Internacional al Sur s/n","Col. Aeropuerto Rafael Buelna","82269","","","",-106.27042,23.16676,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1260","2020-11-12 04:03:35-06"
19,"Galería Antonio Toledo Corro","2018-11-28","Centro Cultural del Bachiller de Cobaes",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Calle Hidalgo 174","Centro","82110","","","comunicacion@cobaes.edu.mx",-106.41573,23.20482,"http://sic.gob.mx/ficha.php?table=galeria&table_id=19","2020-11-12 03:37:31-06"
1498,"Nidart Gallery","1992-01-01","",25,"Sinaloa",12,"Mazatlán",1,"Mazatlán","Libertad 45","Centro","82000","","","contact@nidart.com",-106.42237,23.19761,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1498","2019-08-12 05:40:31-05"
624,"Galería Elena Poniatowska","2004-11-06","Univerisdad Tecnológica del Sur",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Dr. Norman E. Borlaug Km. 14","","85190","","","",-109.88862,27.3301,"http://sic.gob.mx/ficha.php?table=galeria&table_id=624","2020-11-17 05:32:06-06"
234,"Galería Héctor Martínez Arteche","1994-06-28","Instituto Tecnológico de Sonora",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Calle 6 de Abril s/n","Centro","85000","","","jesusm.osuna@itson.edu.mx",-109.93393,27.48387,"http://sic.gob.mx/ficha.php?table=galeria&table_id=234","2021-07-20 08:32:00-05"
998,"Galería Cuarto Infinito","2012-12-14","",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Durango 224 ","Centro","85000","","","contacto@cuartoinfinito.com",-109.93882,27.49346,"http://sic.gob.mx/ficha.php?table=galeria&table_id=998","2021-09-22 11:04:18-05"
219,"Galería La Casona de Cócorit","1987-01-01","Ayuntamiento de Cd. Obregón",26,"Sonora",18,"Cajeme",1,"Ciudad Obregón","Hidalgo 407","Centro","85219","","","antoniettaruizfelix@hotmail.com",-109.9234,27.49612,"http://sic.gob.mx/ficha.php?table=galeria&table_id=219","2020-11-12 06:18:33-06"
501,"Galería Casa Rosalva Salas del Vizcaíno","2004-04-02","Casa de la Cultura de Guaymas/Instituto Municipal de Cultura",26,"Sonora",29,"Guaymas",1,"Heroica Guaymas","Av. Serdán 355","Cenro","85400","","","imcaguay@gmail.com",-110.88922,27.92332,"http://sic.gob.mx/ficha.php?table=galeria&table_id=501","2020-11-12 05:03:00-06"
21,"Galería GCM Artes Visuales","1000-01-01","",26,"Sonora",29,"Guaymas",25,"San Carlos (San Carlos Nuevo Guaymas)","Blvd. Manlio Fabio Beltrones 507 sector Crestón ","Centro","85506","","","carolinamanzano@galeriagcm.com",-111.05111,27.94821,"http://sic.gob.mx/ficha.php?table=galeria&table_id=21","2020-11-12 09:25:44-06"
625,"Erika Munguía Galería y taller de arte","2003-04-01","",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Cerrada del Llano 2","El Lano","83210","","","",-110.99486,29.08307,"http://sic.gob.mx/ficha.php?table=galeria&table_id=625","2020-11-13 03:17:57-06"
103,"Sala de Arte ","1995-02-01","Instituto Sonorense de Cultura",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Av. Obregón 58","Centro","83000","","","visuales@isc.gob.mx",-110.95454,29.07615,"http://sic.gob.mx/ficha.php?table=galeria&table_id=103","2021-04-12 08:12:15-05"
1451,"Galería Carbell","2016-11-01","",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Saturnino Campoy esq. con Reforma 208 ","Col. Balderrama","83180","","","galeriacarbell@outlook.com",-110.96962,29.10614,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1451","2020-11-12 04:57:40-06"
236,"Galería Lincoln Arte","2020-11-19","Lincoln Hermosillo",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Av Luis Donaldo Colosio y Paseo de Las Quintas","Santa Fe","83249","","","",-110.99484,29.0859,"http://sic.gob.mx/ficha.php?table=galeria&table_id=236","2020-11-30 06:19:19-06"
109,"Galería de Artes y Ciencias Manuel Romo","1942-10-16","Universidad de Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Monterrey y Garmendia","Centro","83000","","","difusion@vinculacion.uson.mx",-110.95818,29.08346,"http://sic.gob.mx/ficha.php?table=galeria&table_id=109","2020-11-30 06:30:20-06"
595,"Lucita Aguilera Galería","2006-05-01","",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Ignacio Soto 37","Col. Periodista","83156","","","lucitaaguilera@hotmail.com",-110.94723,29.10862,"http://sic.gob.mx/ficha.php?table=galeria&table_id=595","2021-09-17 04:59:00-05"
1281,"Galería Bicentenario","2012-07-01","Instituto Municipal de Cultura",26,"Sonora",30,"Hermosillo",1,"Hermosillo"," Doctor Aguilar 33","Col. Centenario","83260","","","cultura@hermosillo.gob.mx",-110.96155,29.0765,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1281","2020-11-12 04:48:52-06"
235,"Galería-Estudio Ozuna","1969-01-16","",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Sufragio Efectivo 50 ","Centro","83000","","","",-110.95491,29.0755,"http://sic.gob.mx/ficha.php?table=galeria&table_id=235","2020-03-03 05:23:55-06"
553,"Galería del Centro de las Artes ","1997-05-01","Universidad de Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Rosales y Blvd. Luis Donaldo Colosio ","Centro ","83000","","","comunicacion@unison.mx",-110.95879,29.08102,"http://sic.gob.mx/ficha.php?table=galeria&table_id=553","2021-09-17 04:55:19-05"
554,"Galería del Palacio Municipal","1000-01-01","Ayuntamiento de Hermosillo",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Hidalgo s/n  esq. Comonfort","Centro","83000","","","visitasguiadas@isc.gob.mx",0,0,"http://sic.gob.mx/ficha.php?table=galeria&table_id=554","2021-08-30 09:17:23-05"
648,"Galería 14","2005-01-01","",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Callejón Gastón Madrid 14 ","Centro","83000","","","catorcegaleria@gmail.com",-110.95267,29.08669,"http://sic.gob.mx/ficha.php?table=galeria&table_id=648","2020-11-12 04:40:32-06"
640,"Galería  Eusebio Francisco Kino ","1980-10-01","Instituto Sonorense de Cultura/Casa de la Cultura de Sonora",26,"Sonora",30,"Hermosillo",1,"Hermosillo","Blvd. Vildósola s/n","Centro","82380","","","visuales@isc.gob.mx; direccion@isc.gob.mx",-110.95567,29.06682,"http://sic.gob.mx/ficha.php?table=galeria&table_id=640","2021-04-12 08:11:32-05"
655,"Galería Colores sin fronteras","2019-03-01"," Instituto Municipal de Fomento a la Cultura y las Artes",26,"Sonora",43,"Nogales",1,"Heroica Nogales","Av. Ruiz Cortinez 1537 ","Col. Altamira","84047","","","imfoculta@nogalessonora.gob.mx",-110.94057,31.307,"http://sic.gob.mx/ficha.php?table=galeria&table_id=655","2020-11-30 09:41:10-06"
1332,"Galería de la Ciudad","2013-01-01"," IMFOCULTA",26,"Sonora",43,"Nogales",1,"Heroica Nogales"," Av Ruiz Cortinez Eje Sur 1537","Col. Altamira","84047","","","",-110.9405,31.307,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1332","2020-11-30 09:57:30-06"
1173,"Casa Aurora","2021-03-01","Instituto de Seguridad Social del Estado",27,"Tabasco",4,"Centro",1,"Villahermosa"," Narciso Sáenz 122"," Centro Delegacion Dos","86077","","","",-92.91917,17.98942,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1173","2021-09-07 04:35:32-05"
213,"Sala  Dr.  Miguel Ángel Gómez Ventura","1987-12-02","Centro Cultural Villahermosa",27,"Tabasco",4,"Centro",1,"Villahermosa","Av. Francisco I. Madero s/n esq. Manuel Sánchez Mármol ","Centro ","86000","","","",-92.91696,17.99094,"http://sic.gob.mx/ficha.php?table=galeria&table_id=213","2019-09-17 05:33:40-05"
1172,"Galería de Arte Fondo Tabasco","2006-01-31","Instituto Estatal de Cultura",27,"Tabasco",4,"Centro",1,"Villahermosa","Av. Carlos Pellicer Cámara s/n","Centro","86000","","","",-92.92338,17.97818,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1172","2019-08-08 06:53:12-05"
1809,"Galería de arte Casa Alkhimia ","2016-02-01","",27,"Tabasco",4,"Centro",1,"Villahermosa"," Simón Sarlat 116","Centro","86000","","","",-92.91826,17.99113,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1809","2021-09-01 05:04:17-05"
150,"Galería de Arte El jaguar despertado","1986-12-11","Secretaría de Cultura del Gobierno del Estado de Tabasco",27,"Tabasco",4,"Centro",1,"Villahermosa","Calle Narciso Sáenz 117","Centro Histórico","86000","","","promcultab@hotmail.com",-92.91958,17.98953,"http://sic.gob.mx/ficha.php?table=galeria&table_id=150","2021-09-01 09:31:29-05"
60,"Galería La Trinchera del Arte","2018-09-01","",27,"Tabasco",4,"Centro",1,"Villahermosa","Calle Iguala 214","Cenro","86000","","","",-92.92286,17.99026,"http://sic.gob.mx/ficha.php?table=galeria&table_id=60","2019-08-08 07:49:09-05"
1020,"Galería ARI","2019-09-01","",27,"Tabasco",4,"Centro",1,"Villahermosa","Calle 27 de Febrero y 5 de Mayo","Centro","86077","","","",-92.91973,17.98862,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1020","2019-09-03 04:16:28-05"
1861,"Galería de Arte del Centro de la Imagen de Tabasco","2012-04-20","Secretaría de Cultura de Tabasco",27,"Tabasco",4,"Centro",1,"Villahermosa","Perif. Carlos Pellicer Cámara 134","Col. Reforma, CICOM","86000","","","",-92.92346,17.97968,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1861","2021-05-04 07:21:10-05"
1673,"Galería  Ramón Cano Manilla","2011-01-01","Instituto Tamaulipeco para la Cultura y las Artes",28,"Tamaulipas",21,"El Mante",1,"Ciudad Mante","Calle Juárez 101 Pte.","Centro","89800","","","",-98.96675,22.74319,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1673","2021-05-24 09:19:30-05"
1485,"Galería Sin Fronteras","2014-08-01","",28,"Tamaulipas",22,"Matamoros",1,"Heroica Matamoros","Calle 9 núm. 33 B","Col. Jardín","87330","","","galeriasinfronterasmat@gmail.com",-97.50861,25.88146,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1485","2021-09-15 06:11:15-05"
1150,"Galería Municipal de Arte Jaime Garza Salinas","2005-10-12","Instituto Matamorense para la Cultura y las Artes  (IMACULTA) ",28,"Tamaulipas",22,"Matamoros",1,"Heroica Matamoros","Av. Constitucion 57","Col. Jardin","87330","","","galeriajaimegarzagmail.com",-97.50112,25.88524,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1150","2021-04-27 03:52:31-05"
1152,"Galería Arte Actual","2014-09-01","Centro Cultural Nuevo Laredo",28,"Tamaulipas",27,"Nuevo Laredo",1,"Nuevo Laredo","Blvd. Luis Donaldo Colosio Km 2.5","Valle Real","88000","","","",-99.50711,27.42607,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1152","2020-03-03 05:32:27-06"
1747,"Galería Regional de Artes Visuales","2009-01-01","Centro Cultural Nuevo Laredo",28,"Tamaulipas",27,"Nuevo Laredo",1,"Nuevo Laredo","Blvd. Luis Donaldo Colosio Km. 2.5 ","Col. Valle Real","88000","","","",-99.50664,27.42549,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1747","2021-12-16 07:42:21-06"
1151,"Galería de Exposiciones Temporales","2008-09-04","Estación Palabra Gabriel García Márquez",28,"Tamaulipas",27,"Nuevo Laredo",1,"Nuevo Laredo","Av. César López de Lara 1020","Centro, Sector Aduana","88000","","","estacionpalabraggm@gmail.com",-99.5172,27.49063,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1151","2021-09-15 05:57:13-05"
1228,"Galería Artemio Guerra","2010-08-17","Parque Cultural Reynosa/Centro de Arte y Cultura",28,"Tamaulipas",32,"Reynosa",1,"Reynosa","Blvd. Oriente s/n","Col. Paraíso","88680","","","",-98.26949,26.05008,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1228","2021-09-15 05:50:56-05"
1130,"Galería Académica","2010-08-17","Parque Cultural Reynosa/Instituto Tamaulipeco para la Cultura y las Artes",28,"Tamaulipas",32,"Reynosa",1,"Reynosa","Blvd. Oriente s/n  esq. con Carretera Reynosa-Río Bravo","Col. Paraíso","88680","","","",-98.26847,26.0496,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1130","2021-05-24 09:19:57-05"
1229,"Casa Fernández","2009-08-18","Dirección de Educación y Cultura/Ayuntamiento de Tampico",28,"Tamaulipas",38,"Tampico",1,"Tampico","20 de Noviembre 110","Centro Histórico","89000","","","",-97.85931,22.21603,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1229","2021-05-24 14:46:45-05"
735,"Sala Yapur","1998-02-12","Casa de la Cultura de Tampico",28,"Tamaulipas",38,"Tampico",1,"Tampico","Lauro Aguirre 105","Col. Melcho Ocampo","89270","","","",-97.86361,22.22199,"http://sic.gob.mx/ficha.php?table=galeria&table_id=735","2020-12-01 08:30:07-06"
1484,"Galería de Exposiciones Temporales","2003-10-04","Espacio Cultural Metropolitano (METRO)",28,"Tamaulipas",38,"Tampico",1,"Tampico","Blvd. Adolfo López Mateos s/n","Col. Laguna del Carpintero","89420","","","elviaholguera@hotmail.com   ",-97.85405,22.23484,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1484","2021-09-15 06:04:28-05"
1741,"Monet Art Gallery","2021-05-21","",28,"Tamaulipas",38,"Tampico",1,"Tampico","Calle Salvador Díaz Mirón 604 ","Col. Cascajal","89280","","","",-97.8623,22.21705,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1741","2021-08-10 07:54:26-05"
114,"Galería Ramón García Zurita","1974-01-16","Instituto Tamaulipeco para la Cultura y las Artes/Casa de Arte Victoria",28,"Tamaulipas",41,"Victoria",1,"Ciudad Victoria","Matamoros s/n","Centro","87000","","","casadelarte@tamaulipas.gob.mx",-99.14369,23.73315,"http://sic.gob.mx/ficha.php?table=galeria&table_id=114","2021-08-26 09:51:12-05"
113,"Galería Pedro Banda","1987-01-16","Centro Cultural Tamaulipas",28,"Tamaulipas",41,"Victoria",1,"Ciudad Victoria","Calle 16 Morelos s/n","Centro","87000","","","",-99.1512,23.73221,"http://sic.gob.mx/ficha.php?table=galeria&table_id=113","2021-09-15 06:07:30-05"
1858,"Galería del Agua","2013-07-01","",29,"Tlaxcala",4,"Atltzayanca",1,"Atlzayanca","5 de Mayo núm. 10","Barrio de San Antonio","90550","","","tequitqui@gmail.com",-97.79594,19.43129,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1858","2021-06-11 09:20:53-05"
