teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
912,"Teatro al Aire Libre Irineo Vázquez","2014-08-17","Municipio de Tepeojuma",21,"Puebla",166,"Tepeojuma",1,"Tepeojuma","","","","","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=912","2019-04-16 11:26:37-05"
558,"Teatro Victoria","1880-07-13","Ayuntamiento de Teziutlán",21,"Puebla",174,"Teziutlán",1,"Teziutlán","Av. Benito Juárez 808","Centro","73800","222 313 69 01","https://www.facebook.com/pages/Teatro-Victoria-en-Teziutl%C3%A1n-Puebla/396439083761089","samydalia12@hotmail.com",-97.35932,19.81747,"http://sic.gob.mx/ficha.php?table=teatro&table_id=558","2020-10-31 11:12:25-06"
999,"Teatro La Pirámide","2017-06-23","La Pirámide, A.C.",22,"Querétaro",6,"Corregidora",1,"El Pueblito","Benito Juárez 30","Col. Emiliano Zapata ","76900","442 186 27 76","https://www.lapiramideac.org.mx/","lapiramide.ac@gmail.com; avatares.teatro@gmail.com",-100.44047,20.5528,"http://sic.gob.mx/ficha.php?table=teatro&table_id=999","2021-07-03 05:21:10-05"
540,"Teatro del Pueblo","1996-04-19","Ayuntamiento de Jalpan de Serra",22,"Querétaro",9,"Jalpan de Serra",1,"Jalpan de Serra","Rivera del Río s/n","Centro","76340","(441) 296 02 85 ext. 119","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=540","2010-04-12 14:36:31-05"
86,"Teatro del Pueblo del Ecocentro Expositor de Querétaro","2001-12-01","Gobierno del Estado de Querétaro",22,"Querétaro",11,"El Marqués",1,"La Cañada","Prol. Constituyentes Km 5 s/n","","","(442) 238 50 00 ext. 5026","","sbarron@queretaro.gob.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=86","2010-04-12 14:34:27-05"
236,"Teatro IMSS Querétaro","1964-11-06","Instituto Mexicano del Seguro Social (IMSS)",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Av. Zaragoza esq. 5 de Febrero","Centro","76000","(442) 211 23 78","","teatro.queretaro@imss.gob.mx",-100.4053,20.58106,"http://sic.gob.mx/ficha.php?table=teatro&table_id=236","2017-03-30 12:18:16-06"
763,"Sala de Danza del Teatro Metropolitano","2013-02-01","Gobierno del Estado de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Paseo de las Artes 1531-B","Centro Sur","76090","(442) 238 64 00","http://www.qcc.mx/es/instalaciones/espacios/1/teatros/3/","glanda@queretaro.gob.mx",-100.34985,20.57856,"http://sic.gob.mx/ficha.php?table=teatro&table_id=763","2017-07-31 18:16:13-05"
845,"Foro Experimental","2011-12-03","Instituto de Cultura del Municipio de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Héroe de Nacozari s/n","Col. Las Rosas","76000","(442) 340 27 80","","valentin.garcia10@gmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=845","2015-06-08 15:05:10-05"
79," Cómicos de la Legua","1988-01-01","Universidad Autónoma de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Guillermo Prieto 7","Centro ","76000","(442) 212 49  11","http://comicosdelalegua.com.mx/","nfo@comicosdelalegua.com.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=79","2016-06-27 12:47:01-05"
965,"El Sótano Teatro","1000-01-01","",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Av. Universidad 103","Centro","76000","442 107 96 14","","sotanoteatro@gmail.com",-100.38996,20.59339,"http://sic.gob.mx/ficha.php?table=teatro&table_id=965","2020-05-15 04:23:47-05"
177,"Teatro Corral de Comedias","1980-12-19","A.C.",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Venustiano Carranza 39","Barrio de la Cruz","76000","442 212 07 65","http://www.corraldecomedias.com.mx/","corraldecomediasqro@gmail.com",-100.38735,20.59337,"http://sic.gob.mx/ficha.php?table=teatro&table_id=177","2020-12-10 04:09:53-06"
762,"Sala de Teatro Experimental del Complejo Cultural de la Ciudad de Querétaro","2013-02-01","Gobierno del Estado de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Paseo de las Artes 1531-B","Centro Sur","76090","442 238 64 00","","glanda@queretaro.gob.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=762","2021-10-28 06:12:14-05"
182,"Cineteatro Rosalío Solano","1946-10-11","Instituto de Cultura del Municipio de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Calle 16 de Septiembre 44-E Pte.","Centro","76000","442 214 27 83","http://cultura.municipiodequeretaro.gob.mx","contacto.culturaqro@gmail.com",-100.39491,20.59263,"http://sic.gob.mx/ficha.php?table=teatro&table_id=182","2021-08-16 11:19:16-05"
640,"La Casona del Arbol","1997-10-29","Privado",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Av. Constituyentes 129","Col. Carretas","76060","(442) 155 50 65","http://www.casonadelarbol.com.mx","casonadelarbol@hotmail.com",-100.36576,20.58885,"http://sic.gob.mx/ficha.php?table=teatro&table_id=640","2018-02-20 10:18:56-06"
958,"La Gaviota Teatro","1000-01-01","",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Régules Norte 5-2","Col. Centro","76000","442 332 9455","https://www.lagaviotateatro.com/","gaviota.teatro@gmail.com",-100.40257,20.58912,"http://sic.gob.mx/ficha.php?table=teatro&table_id=958","2021-06-15 09:19:06-05"
639,"Teatrito La Carcajada","2004-05-04","Privado",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","5 de Mayo 48","Centro","76000","(442) 391 48 25, 391 77 04","http://www.teatritolacarcajada.com","teatritolacarcajada@hotmail.com",-100.38868,20.59378,"http://sic.gob.mx/ficha.php?table=teatro&table_id=639","2013-06-10 22:34:54-05"
760," Teatro INAI (International Actors Institute) ","1993-07-01","",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","15 de Mayo 2  entre Juárez y Corregidora","Centro Histórico","76000","(442) 403 25 34","","actuacion@inaimexico.com",-100.39334,20.59687,"http://sic.gob.mx/ficha.php?table=teatro&table_id=760","2016-06-27 13:04:56-05"
664,"Foro La Chimenea","2011-03-25","Instituto de Cultura del Municipio de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Héroe de Nacozari s/n","Centro Histórico","76000","(442) 340 27 80","","valentin.garcia10@gmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=664","2015-06-04 15:06:17-05"
761,"Querétaro Teatro Metropolitano ","2012-11-22","Gobierno del Estado de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Paseo de las Artes 1531","Centro Sur","76090","(442) 238 64 00","http://www.qcc.mx/","pdiez@queretaro.gob.mx",-100.34997,20.57738,"http://sic.gob.mx/ficha.php?table=teatro&table_id=761","2016-07-01 08:54:47-05"
758,"Teatro La Tercera Llamada","2009-01-01","",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","5 de mayo 70","Centro Histórico","76000","442 348 60 93",""," teatrolatercerallamada@gmail.com",-100.38775,20.59411,"http://sic.gob.mx/ficha.php?table=teatro&table_id=758","2021-09-06 08:48:31-05"
799,"Teatro de la Ciudad de Querétaro","1000-01-01","Instituto de Cultura del Municipio de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","16 de Septiembre 44","Centro Histórico","76000","(442) 214 27 83","http://cultura.municipiodequeretaro.gob.mx/html/servicios_culturales.php#8","romein_ing@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=799","2014-04-30 11:54:15-05"
637,"Foro del Museo de la Ciudad","2005-03-01","Secretaría de Cultura del Estado de Querétaro",22,"Querétaro",14,"Querétaro",1,"Santiago de Querétaro","Guerrero 27 Nte.","Centro","76000","(442) 224 37 56","","museodelaciudadqro@gmail.com",-100.3958,20.59312,"http://sic.gob.mx/ficha.php?table=teatro&table_id=637","2017-05-11 11:34:47-05"
842,"Teatro al aire libre La Mantarraya","2015-03-27","Instituto de Cultura del Municipio de Querétaro",22,"Querétaro",14,"Querétaro",40,"Cerro Colorado (El Colorado)","Priv. Totonacas 400"," Col. Cerrito Colorado<br>Deleg. Félix Osores Sotomayor","76116","(442) 218 50 27","","culturamqro@gmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=842","2015-05-14 10:31:55-05"
794,"Teatro-auditorio Dr. Flavio Mena Jara del CAC UNAM Campus Juriquilla","2006-11-24","Universidad Nacional Autónoma de México/Campus Juriquilla",22,"Querétaro",14,"Querétaro",58,"Juriquilla","Blvd. Juriquilla 3001","Juriquilla","76230","(442) 272 08 84","http://www.campusjuriquilla.unam.mx","cac@teljuriquilla.unam.mx; jvillagran@teljuriquilla.unam.mx",-100.44514,20.70233,"http://sic.gob.mx/ficha.php?table=teatro&table_id=794","2018-08-31 07:03:50-05"
843,"Teatro al aire libre de la Casa de Cultura Bicentenario","2009-03-20","Instituto de Cultura del Municipio de Querétaro",22,"Querétaro",14,"Querétaro",108,"Santa Rosa Jáuregui","Melchor Ocampo 3-B","Centro","76220","(442) 291 10 84","","casadeculturabicentenario@yahoo.com.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=843","2015-07-27 10:33:29-05"
772,"Foro del Centro Histórico y Cultural de San Juan del Río","1990-06-24","Ayuntamiento Municipal de San Juan del Río",22,"Querétaro",16,"San Juan del Río",1,"San Juan del Río","Av. Juarez 30 Ote. ","Centro","76800","(427) 272 08 84","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=772","2017-03-30 12:22:32-06"
539,"Teatro del Club de Leones","1966-06-23","Ayuntamiento de Tequisquiapan",22,"Querétaro",17,"Tequisquiapan",1,"Tequisquiapan","Prol. Morelos s/n Sur ","Centro","76750","(414) 273 15 16","","tx_cultural@yahoo.com.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=539","2010-04-12 14:33:24-05"
925,"Foro de la casa de la Cultura de Cozumel Ixchel","2010-02-09","Instituto de la Cultura y las Artes de Quintana Roo",23,"Quintana Roo",1,"Cozumel",1,"Cozumel","Int. Instalaciones de la Fundación Comunitaria Cozumel, 50 Av. s/n entre Juárez y 2 Norte","Col. 10 de Abril","77622","(987) 872 14 71","https://www.facebook.com/search/top/?q=casa%20de%20la%20cultura%20de%20cozumel%20ixchel","casadelaculturadecozumel@hotmail.com ",-86.94073,20.5051,"http://sic.gob.mx/ficha.php?table=teatro&table_id=925","2017-09-11 12:54:49-05"
908,"Teatro al Aire Libre de Cozumel","2009-01-01","Ayuntamiento de Cozumel, Subdirección de Cultura",23,"Quintana Roo",1,"Cozumel",1,"Cozumel","Int. Parque Quintana Roo, Calle 13 Sur s/n entre 5ª Av. y Av. Rafael E. Melgar ","Col. Andrés Quintana Roo","77664","(987) 869 47 72      ","","cultura@islacozumel.gob.mx ",-86.95703,20.50414,"http://sic.gob.mx/ficha.php?table=teatro&table_id=908","2017-06-18 21:21:45-05"
174,"Teatro al Aire Libre de la Casa de la Cultura de Felipe Carrillo Puerto","1993-12-30","Instituto de la Cultura y las Artes de Quintana Roo",23,"Quintana Roo",2,"Felipe Carrillo Puerto",1,"Felipe Carrillo Puerto","Calle 68 núm. 759 por Calle 67 y Av. Benito Juárez","Centro","77200","983 834 09 22","http://www.iqc.gob.mx","iqcdir@iqc.gob.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=174","2021-10-28 08:13:46-05"
966,"Centro Cultural El Juglar","1000-01-01","",23,"Quintana Roo",4,"Othón P. Blanco",1,"Chetumal","Carranza 444 entre Palermo y Sicilia","Flamboyanes","","983 141 1193","","",-88.31133,18.50864,"http://sic.gob.mx/ficha.php?table=teatro&table_id=966","2020-05-15 07:28:54-05"
175,"Teatro al Aire Libre Quintana Roo (IMSS)","1961-02-02","Centro de Seguridad Social del IMSS",23,"Quintana Roo",4,"Othón P. Blanco",1,"Chetumal","Priv. Efraín Aguilar s/n","Centro","77000","(983) 832 14 36","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=175","2009-10-22 10:06:43-05"
515,"Teatro Al Aire Libre Minerva","1934-01-01","Instituto de la Cultura y las Artes de Quintana Roo",23,"Quintana Roo",4,"Othón P. Blanco",1,"Chetumal","Av. Héroes 68 esc. Héroes de Chapultepec","Centro","77000","(983) 832 02 23","http://www.secqr.gob.mx/web2/","artecultura.seycqroo@hotmail.com",-88.29616,18.50146,"http://sic.gob.mx/ficha.php?table=teatro&table_id=515","2019-10-16 06:29:38-05"
172,"Teatro Constituyentes del 74","1996-10-08","Instituto de la Cultura y las Artes de Quintana Roo",23,"Quintana Roo",4,"Othón P. Blanco",1,"Chetumal","Calz. Veracruz 59","Barrio Bravo","77000","(983) 833 00  25","http://www.iqc.gob.mx","iqcdir@iqc.gob.mx",-88.29069,18.4965,"http://sic.gob.mx/ficha.php?table=teatro&table_id=172","2019-10-16 06:39:32-05"
663,"Poliforum General Rafael E. Melgar","2008-09-04","Gobierno del Estado de Quintana Roo/Secretaría de Cultura",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Av. Héroes 131 (casi esq. Lázaro Cárdenas)","Col. Centro","77000","(983) 832 06 71","http://secqr.gob.mx","despachodelasecretariadecultura@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=663","2014-04-24 12:13:42-05"
179,"Teatro 8 de Octubre","1994-01-01","Ayuntamiento Benito Juárez",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Av. Chichén Itzá esq. Tulum s/n","Centro","77500","(998) 893 5847","http://teatrousigli.wix.com/blog","teatrousigli@hotmail.com; hidalgocanomagdalena@yahoo.com.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=179","2013-08-30 14:01:20-05"
219,"Teatro de Cancún","2000-01-17","El Embarcadero, S.A. de C.V.",23,"Quintana Roo",5,"Benito Juárez",1,"Cancún","Blvd. Kukulkán Km 4 Terminal Playa Linda","Zona Hotelera","77500","(998) 849 48 48","http://www.teatrodecancun.com.mx/","relteatro@prodigy.net.mx;  culturaytradicion@telmexmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=219","2013-10-01 09:58:23-05"
732,"Teatro Gran Tlachco","2002-03-01","Parque eco-turístico Xcaret",23,"Quintana Roo",8,"Solidaridad",1,"Playa del Carmen","Carr.Chetumal-Puerto Juárez km.282","","77710","(998) 251 65 60","http://www.xcaret.com.mx/","Customerservice@xcaret.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=732","2016-08-30 12:43:52-05"
782,"Teatro de la Ciudad de Solidaridad ","2015-07-28","Ayuntamiento de Solidaridad",23,"Quintana Roo",8,"Solidaridad",1,"Playa del Carmen","Circuito Chinchorro s/n","Col. Ejido","77712","(984) 877 30 50 ext,. 10581","","luevargas@hotmail.com",-87.08344,20.65357,"http://sic.gob.mx/ficha.php?table=teatro&table_id=782","2016-08-24 13:52:38-05"
736,"Teatro Alaquines","2009-01-01","H. Ayuntamiento de Alaquines",24,"San Luis Potosí",2,"Alaquines",1,"Alaquines","Hidalgo 1","Centro","79360"," 482 361 20154","","mpioalaquines2011@hotmail.com",-99.60078,22.12829,"http://sic.gob.mx/ficha.php?table=teatro&table_id=736","2021-11-04 08:55:15-06"
693,"Teatro de la Ciudad Benito Juárez","1000-01-01","H. Ayuntamiento de Cedral",24,"San Luis Potosí",7,"Cedral",1,"Cedral","Galeana 9","","","(488) 887 02 02","","",-100.7265,23.81838,"http://sic.gob.mx/ficha.php?table=teatro&table_id=693","2019-08-09 06:53:38-05"
739,"Teatro de la Escuela Secundaria Manuel Ávila Camacho","1989-01-01","SEGE",24,"San Luis Potosí",10,"Ciudad del Maíz",1,"Ciudad del Maíz","Boulevard Miguel Barragán s/n","Carretera Barra de Navidad","79300","(482) 378 01 48","","secundaria_esmac@hotmail.com",-459.60533,22.40218,"http://sic.gob.mx/ficha.php?table=teatro&table_id=739","2019-08-09 07:20:03-05"
740,"Teatro Villa de Santa Elena","2009-01-01","H. Ayuntamiento de Cd. Fernández",24,"San Luis Potosí",11,"Ciudad Fernández",1,"Ciudad Fernández","Moctezuma s/n","Zona Centro","79650","(487) 871 27 45","www.ciudadfernandezslp.gob.mx","mct_secretaria@live.com.mx",-100.01133,21.94346,"http://sic.gob.mx/ficha.php?table=teatro&table_id=740","2019-08-09 08:48:09-05"
384,"Teatro Fernando Domínguez","1994-09-09","Centro Cultural de la Huasteca, Secretaría de Cultura del Gobierno del Estado de San Luis Potosí",24,"San Luis Potosí",13,"Ciudad Valles",1,"Ciudad Valles","Blvd. México-Laredo esq. Libramiento Sur s/n","Col. Lomas de San José","79090","(481) 381 26 75","http://www.culturaslp.gob.mx","centroculturalhuastecapotosina@outlook.com",-98.99699,21.96669,"http://sic.gob.mx/ficha.php?table=teatro&table_id=384","2019-04-08 06:46:14-05"
552,"Teatro al aire libre del Pueblo de Feria Nacional de la Huasteca Potosina (FENAHUAP)","1962-01-01","Ayuntamiento de Ciudad Valles",24,"San Luis Potosí",13,"Ciudad Valles",1,"Ciudad Valles","","Col. Cuauhtémoc","79050","(481) 382 53 88","http://www.fenahuap.com","memogoy@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=552","2018-06-29 04:40:39-05"
398,"Teatro  Manuel José Othón ","1996-07-09","Ayuntamiento de Matehuala",24,"San Luis Potosí",20,"Matehuala",1,"Matehuala","Guerrero s/n","Centro","78700","(488) 100 25 28","","",-100.64179,23.64423,"http://sic.gob.mx/ficha.php?table=teatro&table_id=398","2019-08-09 05:48:23-05"
696,"Teatro de las Artes","1000-01-01","Secretaría de Cultura del Gobierno del Estado de San Luis Potosí/Ayuntamiento de Salinas",24,"San Luis Potosí",25,"Salinas",1,"Salinas de Hidalgo","Int. Muralla, Jesús María Isáis s/n","Centro Histórico","78600","(496) 105 19 65","","ajtr_23luna@hotmail.com; cronica_salinaslp@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=696","2018-06-29 05:21:26-05"
734,"Teatro El Rinoceronte Enamorado","2009-01-01","Grupo Teatral El Rinoceronte Enamorado",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Carlos Tovar 315","Centro Histórico","78000","444 814 64 34","http://www.elrino.mx","elrinocerontenamorado@gmail.com ",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=734","2020-12-10 03:56:05-06"
618,"Cineteca Alameda","1941-02-27","Secretaría de Cultura del Gobierno del Estado de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Constitución esq. Av. Universidad","Centro","78000","(444) 812 23 43","http://cinetecaalameda.net/sitio/","mariocandia@yahoo.com",-100.97296,22.15058,"http://sic.gob.mx/ficha.php?table=teatro&table_id=618","2018-06-29 06:08:40-05"
379,"Teatro Carlos Amador ","1991-08-06","Gobierno del Estado de San Luis Potosí/Sistema para el Desarrollo Integral de la Familia (DIF)",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Carlos Jonguitud Barrios, Av. La Troje s/n","Fracc. Tangamanga","78269","(444) 151 62 62","","dif_gustavo.soni@slp.gob.mx; dif_guadalupe.castro@slp.gob.mx; vltrattor@yahoo.com.mx",-101.00047,22.12301,"http://sic.gob.mx/ficha.php?table=teatro&table_id=379","2018-06-29 06:04:39-05"
992,"La Guarida del Coyote","2012-01-01","",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Comonfort 1005   ","Col. Alamitos ","78280","444 225 91 81","","",-100.97696,22.15166,"http://sic.gob.mx/ficha.php?table=teatro&table_id=992","2020-05-26 16:22:36-05"
256,"Teatro del IMSS San Luis Potosí","1961-10-02","Instituto Mexicano del Seguro Social (IMSS)",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Tomasa Estévez 800 ","Col. Moderna","78268","(444) 415 03 17","http://fidteatros.com.mx","teatroimsssanluispotosi@hotmail.com",-100.98555,22.14849,"http://sic.gob.mx/ficha.php?table=teatro&table_id=256","2019-06-17 06:39:44-05"
516,"Teatro Juan Ruiz de Alarcón","1826-01-01","Sindicato Nacional de Trabajadores Mineros, Metalúrgicos y Similares de la República Mexicana Sección 05",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Mariano Abasolo 735","Centro","78000","(444) 812 25 27","","",-100.97488,22.14864,"http://sic.gob.mx/ficha.php?table=teatro&table_id=516","2021-11-19 09:19:16-06"
962,"Mexland espacio cultural","1000-01-01","",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Eje Vial Ponciano Arriaga 267","Tlaxcala Barrio de Tlaxcala","78038","444 190 8078","http://mexland.com.mx/","",-100.97471,22.16047,"http://sic.gob.mx/ficha.php?table=teatro&table_id=962","2020-05-14 10:17:26-05"
382,"Teatro Raúl Gamboa Cantón","1978-06-01","Instituto Potosino de Bellas Artes del Gobierno del Estado de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Universidad esq. Negrete s/n","Centro","78000","444 816 05 25","","ipba55@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=382","2021-10-18 08:28:59-05"
383,"Teatro de la Paz","1894-11-04","Secretaría de Cultura de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Villerías 105, Plaza del Carmen","Centro","78000","(444) 812 26 98","http://culturaslp.gob.mx/cinesyteatros/sanluis/teatrodelapaz","teatrodelapaz.gob.slp@hotmail.com",-100.97363,22.15104,"http://sic.gob.mx/ficha.php?table=teatro&table_id=383","2018-06-29 06:31:47-05"
345,"Foro Teatral La Carrilla","1991-08-15","La Carrilla, A.C.",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Himno Nacional 4000-A","","78280","444 417 35 92","","lacarilla@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=345","2021-09-13 09:31:38-05"
385,"Teatro al Aire Libre de la Ciudad","1985-01-01","Gobierno del Estado de San Luis Potosí",24,"San Luis Potosí",28,"San Luis Potosí",1,"San Luis Potosí","Av. Dr. Salvador Nava s/n, int. parque Tangamanga","Fracc. Tangamanga","78268","(444) 817 62 70","","parquetangamanga@prodigy.net.mx",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=385","2011-09-20 13:53:25-05"
695,"Teatro del Instituto Xilitlense de Bellas Artes","1000-01-01","H Ayuntamiento de Xilitla",24,"San Luis Potosí",54,"Xilitla",1,"Xilitla","","","","","","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=695","2011-03-17 01:05:34-06"
170,"Teatro José Angel Espinoza Ferrusquilla","1963-01-01","Instituto Mexicano del Seguro Social (IMSS)",25,"Sinaloa",1,"Ahome",1,"Los Mochis","Marcial Ordoñez esq. Ignacio Allende","Centro","81200","(668) 812 34 05","http://www.fidteatros.com.mx","",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=170","2011-03-23 01:17:20-06"
171,"Teatro Oscar Liera","1961-05-19","Instituto Mexicano del Seguro Social",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Francisco Zarco y Andrade ","Col. Miguel Alemán","80200","(667) 759 03 58","https://www.facebook.com/teatrooscar.lieradelimss","",-107.39054,24.79615,"http://sic.gob.mx/ficha.php?table=teatro&table_id=171","2014-10-17 14:55:28-05"
960,"Foro Escénico Tatuas, un público se prepara","1000-01-01","",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Rosales 254 oriente","Centro","80000","667 431 8556","","tatuasteatro@gmail.com",-107.39223,24.81014,"http://sic.gob.mx/ficha.php?table=teatro&table_id=960","2020-05-14 09:05:50-05"
621,"Teatro Socorro Astol","2009-05-28","Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Malecón Niños Héroes esq. Ruperto L. Paliza. Centro Cultural Genaro Estrada","Centro","80000","(667) 713 99 31","http://culturasinaloa.gob.mx/infraestructura/teatros-/teatro-socorro-astol","celida. payan@culturasinaloa.gob.mx",-107.39378,24.81157,"http://sic.gob.mx/ficha.php?table=teatro&table_id=621","2014-10-17 15:07:27-05"
162,"Teatro Pablo de Villavicencio","1980-12-08","Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Paseo Niños Héroes y Cjon. Andrade s/n","Col. Centro Cultural Genaro Estrada","80000","(667)  713 67 42","http://www.culturasinaloa.gob.mx/index.php?option=com_content&view=article&id=6&Itemid=120","celida.payan@culturasinaloa.gob.mx",-107.39319,24.81193,"http://sic.gob.mx/ficha.php?table=teatro&table_id=162","2017-03-22 14:57:20-06"
168,"Teatro de la Torre Académica","2000-01-01","Universidad Autónoma de Sinaloa",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av. de las Américas esq. Josefa Ortiz de Domínguez","Col. Ciudad Universitaria","","(667) 759 45 11","http://www.torreacademicauas.com.mx/?a=instalaciones&mod=2&i=1","contacto@torreacademicauas.com.mx ",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=168","2016-11-24 11:09:23-06"
620,"Teatro al aire libre Ágora Rosario Castellanos ","1979-01-01","Instituto Sinaloense de Cultura",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Paseo Niños Héroes y Andrade","Centro","80000","(667) 713 99 31","http://www.culturasinaloa.gob.mx/home/conocenos2/programa-2012/100-contenido/instalaciones/8-agora-rosario-castellanos","celida.payan@culturasinaloa.gob.mx",-107.39349,24.81167,"http://sic.gob.mx/ficha.php?table=teatro&table_id=620","2014-10-17 13:17:12-05"
169,"Teatro Griego","1990-01-01","Instituto Municipal de Cultura de Culiacán",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Av. México 68 esq. Prol. A Obregón, Parque Culiacán","Col. Huizachez","","(667) 712 43 72","","jsavilesochoa@gmail.com",-107.38793,24.77012,"http://sic.gob.mx/ficha.php?table=teatro&table_id=169","2016-11-24 14:22:09-06"
750,"Teatro Auditorio MIA","2012-02-12","Instituto MIA",25,"Sinaloa",6,"Culiacán",1,"Culiacán Rosales","Ruperto L. Paliza 484","Centro","80000","667 257 99 86","http://mia.culiacan.gob.mx","luisleontavera@gmail.com; karelymia@hotmail.com",-107.39352,24.80923,"http://sic.gob.mx/ficha.php?table=teatro&table_id=750","2021-10-05 13:16:00-05"
996,"Teatro Prof. Severiano Moreno","1983-12-01","Ayuntamiento de Escuinapa/Instituto Municipal de Cultura",25,"Sinaloa",9,"Escuinapa",1,"Escuinapa de Hidalgo","María de los Ángeles Polanco s/n esq. Av. Sandra Calderón","Col. Emiliano Zapata","82457","695 953 20 18","","ccasadelacultura9@gmail.com",-105.77788,22.83505,"http://sic.gob.mx/ficha.php?table=teatro&table_id=996","2021-05-14 06:43:08-05"
551,"Teatro al Aire Libre de Juan José Ríos","2009-01-01","Centro de Seguridad Social Juan José Ríos",25,"Sinaloa",11,"Guasave",1,"Guasave","Calles 4 y 5","Col. Centro","","(687) 896 17 87","","chinchillasconta@hotmail.com",0,0,"http://sic.gob.mx/ficha.php?table=teatro&table_id=551","2010-04-12 14:39:41-05"
